2025/09/21 16:00更新,#genre#
通辽新闻综合,http://111.127.156.228:51234/rtp/239.29.0.41:5000
通辽蒙语频道,http://111.127.156.228:51234/rtp/239.29.0.40:5000
呼伦贝尔新闻综合,http://111.127.156.228:51234/rtp/239.29.0.19:5000
呼伦贝尔文化旅游,http://111.127.156.228:51234/rtp/239.29.0.20:5000
呼伦贝尔生活资讯,http://111.127.156.228:51234/rtp/239.29.0.21:5000
巴彦淖尔新闻综合,http://111.127.156.228:51234/rtp/239.29.0.25:5000
巴彦淖尔经济生活,http://111.127.156.228:51234/rtp/239.29.0.26:5000
巴彦淖尔影视娱乐,http://111.127.156.228:51234/rtp/239.29.0.27:5000
鄂尔多斯新闻综合,http://111.127.156.228:51234/rtp/239.29.0.30:5000
鄂尔多斯经济服务,http://111.127.156.228:51234/rtp/239.29.0.31:5000
鄂尔多斯蒙语频道,http://111.127.156.228:51234/rtp/239.29.0.33:5000
锡林郭勒1,http://111.127.156.228:51234/rtp/239.29.0.38:5000
锡林郭勒2,http://111.127.156.228:51234/rtp/239.29.0.39:5000
杭后电视台,http://111.127.156.228:51234/rtp/239.29.0.149:5000
达茂电视台,http://111.127.156.228:51234/rtp/239.29.1.101:5000
丰镇电视台,http://111.127.156.228:51234/rtp/239.29.1.103:5000
突泉电视台,http://111.127.156.228:51234/rtp/239.29.0.174:5000
阿尔山电视台,http://111.127.156.228:51234/rtp/239.29.1.112:5000
额济纳新闻综合,http://111.127.156.228:51234/rtp/239.29.0.177:5000
西乌电视台,http://111.127.156.228:51234/rtp/239.29.0.181:5000
准格尔综合频道,http://111.127.156.228:51234/rtp/239.29.0.192:5000
伊金霍洛旗综合,http://111.127.156.228:51234/rtp/239.29.1.105:5000
苏尼特左旗,http://111.127.156.228:51234/rtp/239.29.0.190:5000
苏尼特右旗,http://111.127.156.228:51234/rtp/239.29.0.191:5000
乌拉特前旗,http://111.127.156.228:51234/rtp/239.29.0.150:5000
乌拉特中旗,http://111.127.156.228:51234/rtp/239.29.0.152:5000
乌拉特后旗,http://111.127.156.228:51234/rtp/239.29.0.151:5000
乌盟经济生活,http://111.127.156.228:51234/rtp/239.29.0.23:5000
乌盟新闻综合,http://111.127.156.228:51234/rtp/239.29.0.22:5000
兴安新闻综合,http://111.127.156.228:51234/rtp/239.29.0.16:5000
兴安文化旅游,http://111.127.156.228:51234/rtp/239.29.0.17:5000
兴安影视娱乐,http://111.127.156.228:51234/rtp/239.29.0.18:5000
阿拉善新闻综合,http://111.127.156.228:51234/rtp/239.29.0.28:5000
XHTV,http://111.127.156.228:51234/rtp/239.29.0.187:5000
ELTV,http://111.127.156.228:51234/rtp/239.29.1.113:5000
五原,http://111.127.156.228:51234/rtp/239.29.0.148:5000
磴口,http://111.127.156.228:51234/rtp/239.29.0.156:5000
武川,http://111.127.156.228:51234/rtp/239.29.0.182:5000
扎兰屯,http://111.127.156.228:51234/rtp/239.29.1.109:5000
阿巴嘎,http://111.127.156.228:51234/rtp/239.29.0.184:5000
翁牛特,http://111.127.156.228:51234/rtp/239.29.0.186:5000
满洲里,http://111.127.156.228:51234/rtp/239.29.0.34:5000
阿右旗,http://111.127.156.228:51234/rtp/239.29.0.175:5000
正蓝旗,http://111.127.156.228:51234/rtp/239.29.0.147:5000
土左旗,http://111.127.156.228:51234/rtp/239.29.0.188:5000
太仆寺旗,http://111.127.156.228:51234/rtp/239.29.0.154:5000
科右中旗,http://111.127.156.228:51234/rtp/239.29.0.178:5000
正镶白旗,http://111.127.156.228:51234/rtp/239.29.0.153:5000
扎赉特旗,http://111.127.156.228:51234/rtp/239.29.0.185:5000
察右中旗,http://111.127.156.228:51234/rtp/239.29.1.106:5000
喀喇沁县,http://111.127.156.228:51234/rtp/239.29.1.150:5000
额尔古纳,http://111.127.156.228:51234/rtp/239.29.1.132:5000
和林格尔,http://111.127.156.228:51234/rtp/239.29.0.183:5000
内蒙古购物,http://111.127.156.228:51234/rtp/239.29.0.1:5000
内蒙古频道八分屏,http://111.127.156.228:51234/rtp/239.29.1.118:5000
十分屏1,http://111.127.156.228:51234/rtp/239.29.1.119:5000
十分屏2,http://111.127.156.228:51234/rtp/239.29.1.117:5000
十分屏3,http://111.127.156.228:51234/rtp/239.29.1.116:5000

江苏电信-组播1,#genre#
江苏卫视,http://117.86.51.21:8888/rtp/239.49.8.138:6000#http://117.86.51.21:8888/rtp/239.49.8.16:9602
江苏城市频道,http://117.86.51.21:8888/rtp/239.49.8.107:8000
江苏综艺频道,http://117.86.51.21:8888/rtp/239.49.8.108:8000
江苏体育休闲,http://117.86.51.21:8888/rtp/239.49.8.117:8000
江苏影视频道,http://117.86.51.21:8888/rtp/239.49.8.118:8000
江苏优漫卡通,http://117.86.51.21:8888/rtp/239.49.8.119:8000
江苏新闻频道,http://117.86.51.21:8888/rtp/239.49.8.120:8000
江苏国际频道,http://117.86.51.21:8888/rtp/239.49.1.23:6000
江苏财富天下,http://117.86.51.21:8888/rtp/239.49.1.29:6000
CCTV-5体育,http://117.86.51.21:8888/rtp/239.49.1.5:6000
CCTV-5+体育赛事,http://117.86.51.21:8888/rtp/239.49.8.18:9610
CCTV-6电影,http://117.86.51.21:8888/rtp/239.49.1.6:6000
CCTV-7国防军事,http://117.86.51.21:8888/rtp/239.49.1.254:6000
CCTV-10科教,http://117.86.51.21:8888/rtp/239.49.8.134:6000#http://117.86.51.21:8888/rtp/239.49.8.54:9818
CCTV-11戏曲,http://117.86.51.21:8888/rtp/239.49.1.11:6000
CCTV-12社会与法,http://117.86.51.21:8888/rtp/239.49.8.135:6000#http://117.86.51.21:8888/rtp/239.49.8.55:9822
CCTV-13新闻,http://117.86.51.21:8888/rtp/239.49.1.13:6000
CCTV-14少儿,http://117.86.51.21:8888/rtp/239.49.8.136:6000#http://117.86.51.21:8888/rtp/239.49.8.56:9826
CCTV-17农业农村,http://117.86.51.21:8888/rtp/239.49.8.132:6000#http://117.86.51.21:8888/rtp/239.49.8.52:9810
湖南卫视,http://117.86.51.21:8888/rtp/239.49.8.142:6000#http://117.86.51.21:8888/rtp/239.49.8.12:9418
广东卫视,http://117.86.51.21:8888/rtp/239.49.8.143:6000#http://117.86.51.21:8888/rtp/239.49.8.13:9422
深圳卫视,http://117.86.51.21:8888/rtp/239.49.8.145:6000
山东卫视,http://117.86.51.21:8888/rtp/239.49.8.146:6000
湖北卫视,http://117.86.51.21:8888/rtp/239.49.8.147:6000
天津卫视,http://117.86.51.21:8888/rtp/239.49.8.148:6000#http://117.86.51.21:8888/rtp/239.49.8.35:8620
河北卫视,http://117.86.51.21:8888/rtp/239.49.8.188:6000
辽宁卫视,http://117.86.51.21:8888/rtp/239.49.1.35:6000
广西卫视,http://117.86.51.21:8888/rtp/239.49.1.40:6000
海南卫视,http://117.86.51.21:8888/rtp/239.49.1.41:6000
四川卫视,http://117.86.51.21:8888/rtp/239.49.1.43:6000
河南卫视,http://117.86.51.21:8888/rtp/239.49.1.44:6000
东南卫视,http://117.86.51.21:8888/rtp/239.49.1.45:6000
山西卫视,http://117.86.51.21:8888/rtp/239.49.1.51:6000
贵州卫视,http://117.86.51.21:8888/rtp/239.49.1.52:6000
云南卫视,http://117.86.51.21:8888/rtp/239.49.1.235:6000
GCTN英语,http://117.86.51.21:8888/rtp/239.49.0.9:8064
北京卫视,http://117.86.51.21:8888/rtp/239.49.8.11:9414

江苏电信-组播2,#genre#
江苏卫视,http://117.86.51.74:8888/rtp/239.49.8.138:6000
江苏城市频道,http://117.86.51.74:8888/rtp/239.49.8.107:8000
江苏综艺频道,http://117.86.51.74:8888/rtp/239.49.8.108:8000
江苏体育休闲,http://117.86.51.74:8888/rtp/239.49.8.117:8000
江苏影视频道,http://117.86.51.74:8888/rtp/239.49.8.118:8000
江苏教育频道,http://117.86.51.74:8888/rtp/239.49.8.122:8000
CCTV-5体育,http://117.86.51.74:8888/rtp/239.49.1.5:6000
CCTV-5+体育赛事,http://117.86.51.74:8888/rtp/239.49.8.18:9610
CCTV-6电影,http://117.86.51.74:8888/rtp/239.49.1.6:6000
CCTV-7国防军事,http://117.86.51.74:8888/rtp/239.49.1.254:6000
CCTV-9纪录,http://117.86.51.74:8888/rtp/239.49.8.53:9814
CCTV-10科教,http://117.86.51.74:8888/rtp/239.49.8.134:6000
CCTV-11戏曲,http://117.86.51.74:8888/rtp/239.49.1.11:6000
CCTV-12社会与法,http://117.86.51.74:8888/rtp/239.49.8.135:6000#http://117.86.51.74:8888/rtp/239.49.8.55:9822
CCTV-15音乐,http://117.86.51.74:8888/rtp/239.49.1.15:6000
湖南卫视,http://117.86.51.74:8888/rtp/239.49.8.142:6000#http://117.86.51.74:8888/rtp/239.49.8.12:9418
广东卫视,http://117.86.51.74:8888/rtp/239.49.8.143:6000
深圳卫视,http://117.86.51.74:8888/rtp/239.49.8.145:6000#http://117.86.51.74:8888/rtp/239.49.8.15:9430
湖北卫视,http://117.86.51.74:8888/rtp/239.49.8.147:6000#http://117.86.51.74:8888/rtp/239.49.8.8:9632
天津卫视,http://117.86.51.74:8888/rtp/239.49.8.148:6000
河北卫视,http://117.86.51.74:8888/rtp/239.49.8.188:6000
安徽卫视,http://117.86.51.74:8888/rtp/239.49.8.204:6000
黑龙江卫视,http://117.86.51.74:8888/rtp/239.49.8.144:6000#http://117.86.51.74:8888/rtp/239.49.8.14:9426
吉林卫视,http://117.86.51.74:8888/rtp/239.49.1.49:6000
四川卫视,http://117.86.51.74:8888/rtp/239.49.1.43:6000
东南卫视,http://117.86.51.74:8888/rtp/239.49.1.45:6000
山西卫视,http://117.86.51.74:8888/rtp/239.49.1.51:6000
贵州卫视,http://117.86.51.74:8888/rtp/239.49.1.52:6000
云南卫视,http://117.86.51.74:8888/rtp/239.49.1.235:6000
南京科教频道,http://117.86.51.74:8888/rtp/239.49.0.183:9434
CCTV-1综合,http://117.86.51.74:8888/rtp/239.49.8.19:9614
CCTV-14少儿,http://117.86.51.74:8888/rtp/239.49.8.56:9826
CCTV-17农业农村,http://117.86.51.74:8888/rtp/239.49.8.52:9810
浙江卫视,http://117.86.51.74:8888/rtp/239.49.8.20:9618
北京卫视,http://117.86.51.74:8888/rtp/239.49.8.11:9414

江西电信-组播1,#genre#
江西卫视,http://182.110.170.146:4022/udp/239.252.220.63:5140
江西都市频道,http://182.110.170.146:4022/udp/239.252.220.238:5140
江西经济生活,http://182.110.170.146:4022/udp/239.252.219.173:5140
江西公共农业,http://182.110.170.146:4022/udp/239.252.220.102:5140
江西少儿频道,http://182.110.170.146:4022/udp/239.252.219.113:5140
江西新闻频道,http://182.110.170.146:4022/udp/239.252.220.100:5140
江西教育频道,http://182.110.170.146:4022/udp/239.252.219.115:5140
CCTV-1综合,http://182.110.170.146:4022/udp/239.252.219.200:5140
CCTV-2财经,http://182.110.170.146:4022/udp/239.252.220.183:5140
CCTV-3综艺,http://182.110.170.146:4022/udp/239.252.219.252:5140#http://182.110.170.146:4022/udp/239.252.220.193:5140
CCTV-4中文国际,http://182.110.170.146:4022/udp/239.252.220.184:5140
CCTV-5体育,http://182.110.170.146:4022/udp/239.252.219.198:5140#http://182.110.170.146:4022/udp/239.252.219.236:5140
CCTV-5+体育赛事,http://182.110.170.146:4022/udp/239.252.219.72:5140
CCTV-6电影,http://182.110.170.146:4022/udp/239.252.219.237:5140#http://182.110.170.146:4022/udp/239.252.220.195:5140
CCTV-7国防军事,http://182.110.170.146:4022/udp/239.252.220.185:5140
CCTV-8电视剧,http://182.110.170.146:4022/udp/239.252.219.253:5140#http://182.110.170.146:4022/udp/239.252.220.196:5140
CCTV-9纪录,http://182.110.170.146:4022/udp/239.252.220.186:5140
CCTV-10科教,http://182.110.170.146:4022/udp/239.252.220.91:5140
CHC影迷电影,http://182.110.170.146:4022/udp/239.252.219.83:5140
CHC家庭影院,http://182.110.170.146:4022/udp/239.252.219.84:5140
CHC动作电影,http://182.110.170.146:4022/udp/239.252.219.85:5140
CCTV第一剧场,http://182.110.170.146:4022/udp/239.252.219.86:5140
CCTV风云剧场,http://182.110.170.146:4022/udp/239.252.219.89:5140
CCTV怀旧剧场,http://182.110.170.146:4022/udp/239.252.219.90:5140
CCTV央视文化精品,http://182.110.170.146:4022/udp/239.252.219.81:5140
CCTV央视台球,http://182.110.170.146:4022/udp/239.252.219.80:5140
CCTV风云音乐,http://182.110.170.146:4022/udp/239.252.219.87:5140
CCTV高尔夫网球,http://182.110.170.146:4022/udp/239.252.219.95:5140
CCTV风云足球,http://182.110.170.146:4022/udp/239.252.219.96:5140
CCTV电视指南,http://182.110.170.146:4022/udp/239.252.219.97:5140
CCTV世界地理,http://182.110.170.146:4022/udp/239.252.219.93:5140
北京卫视,http://182.110.170.146:4022/udp/239.252.219.206:5140
湖北卫视,http://182.110.170.146:4022/udp/239.252.219.208:5140
浙江卫视,http://182.110.170.146:4022/udp/239.252.219.210:5140
黑龙江卫视,http://182.110.170.146:4022/udp/239.252.219.211:5140
深圳卫视,http://182.110.170.146:4022/udp/239.252.219.212:5140
广东卫视,http://182.110.170.146:4022/udp/239.252.219.213:5140
江苏卫视,http://182.110.170.146:4022/udp/239.252.219.214:5140
山东卫视,http://182.110.170.146:4022/udp/239.252.219.228:5140
东方卫视,http://182.110.170.146:4022/udp/239.252.219.229:5140
辽宁卫视,http://182.110.170.146:4022/udp/239.252.220.62:5140
东南卫视,http://182.110.170.146:4022/udp/239.252.220.82:5140
安徽卫视,http://182.110.170.146:4022/udp/239.252.220.83:5140
山西卫视,http://182.110.170.146:4022/rtp/239.252.219.27:5140
青海卫视,http://182.110.170.146:4022/rtp/239.252.219.46:5140
陕西卫视,http://182.110.170.146:4022/rtp/239.252.219.105:5140
内蒙古卫视,http://182.110.170.146:4022/rtp/239.252.219.48:5140
厦门卫视,http://182.110.170.146:4022/rtp/239.252.219.75:5140
三沙卫视,http://182.110.170.146:4022/rtp/239.252.219.76:5140
新疆卫视,http://182.110.170.146:4022/rtp/239.252.219.100:5140
兵团卫视,http://182.110.170.146:4022/rtp/239.252.219.107:5140
山东教育卫视,http://182.110.170.146:4022/rtp/239.252.219.74:5140
CETV1,http://182.110.170.146:4022/udp/239.252.220.198:5140
CETV2,http://182.110.170.146:4022/rtp/239.252.219.73:5140
CETV4,http://182.110.170.146:4022/rtp/239.252.219.169:5140
金鹰卡通,http://182.110.170.146:4022/rtp/239.252.219.69:5140
金鹰纪实,http://182.110.170.146:4022/udp/239.252.220.155:5140
茶频道,http://182.110.170.146:4022/udp/239.252.220.160:5140
快乐垂钓,http://182.110.170.146:4022/udp/239.252.220.177:5140
河南梨园频道,http://182.110.170.146:4022/udp/239.252.220.179:5140
河南武术世界,http://182.110.170.146:4022/udp/239.252.220.180:5140
CCTV4K超高清,http://182.110.170.146:4022/rtp/239.252.219.60:5140
华数4K电影,http://182.110.170.146:4022/udp/239.252.220.212:5140
哈哈炫动,http://182.110.170.146:4022/rtp/239.252.219.43:5140
卡酷少儿,http://182.110.170.146:4022/rtp/239.252.219.109:5140
嘉佳卡通,http://182.110.170.146:4022/rtp/239.252.219.92:5140
新动漫,http://182.110.170.146:4022/rtp/239.252.220.132:5140
华数少儿动画,http://182.110.170.146:4022/rtp/239.252.220.136:5140
华数动画,http://182.110.170.146:4022/rtp/239.252.219.165:5140
华数魅力时尚,http://182.110.170.146:4022/rtp/239.252.220.137:5140
华数热播剧场,http://182.110.170.146:4022/rtp/239.252.220.138:5140
华数经典电影,http://182.110.170.146:4022/rtp/239.252.220.139:5140
华数城市剧场,http://182.110.170.146:4022/rtp/239.252.220.75:5140
华数军旅剧场,http://182.110.170.146:4022/rtp/239.252.220.76:5140
华数古装剧场,http://182.110.170.146:4022/rtp/239.252.220.77:5140
华数武侠剧场,http://182.110.170.146:4022/rtp/239.252.220.88:5140
华数喜剧影院,http://182.110.170.146:4022/rtp/239.252.220.79:5140
华数动作影院,http://182.110.170.146:4022/rtp/239.252.220.85:5140
华数碟战剧场,http://182.110.170.146:4022/rtp/239.252.220.145:5140
华数星影,http://182.110.170.146:4022/rtp/239.252.220.210:5140
华数精选,http://182.110.170.146:4022/rtp/239.252.219.161:5140
家庭影院,http://182.110.170.146:4022/rtp/239.252.220.86:5140
IPTV6华数电影,http://182.110.170.146:4022/rtp/239.252.220.142:5140
IPTV3综艺,http://182.110.170.146:4022/rtp/239.252.220.140:5140
IPTV5体育,http://182.110.170.146:4022/udp/239.252.220.211:5140
IPTV7军事,http://182.110.170.146:4022/rtp/239.252.220.206:5140
IPTV8电视剧,http://182.110.170.146:4022/rtp/239.252.220.143:5140
IPTV收视指南,http://182.110.170.146:4022/rtp/239.252.220.144:5140
IPTV相声小品,http://182.110.170.146:4022/rtp/239.252.220.146:5140
IPTV10野外,http://182.110.170.146:4022/rtp/239.252.220.73:5140
IPTV11戏曲,http://182.110.170.146:4022/rtp/239.252.219.163:5140
IPTV12法治,http://182.110.170.146:4022/rtp/239.252.220.74:5140
IPTV14早教,http://182.110.170.146:4022/rtp/239.252.219.164:5140
IPTV15音乐,http://182.110.170.146:4022/rtp/239.252.220.87:5140
IPTV爱生活,http://182.110.170.146:4022/rtp/239.252.220.89:5140
IPTV好学生,http://182.110.170.146:4022/rtp/239.252.220.90:5140
IPTV鉴赏,http://182.110.170.146:4022/rtp/239.252.219.166:5140
IPTV墨宝,http://182.110.170.146:4022/rtp/239.252.219.168:5140
IPTV足球,http://182.110.170.146:4022/rtp/239.252.220.205:5140
IPTV地理,http://182.110.170.146:4022/rtp/239.252.220.207:5140
IPTV美妆,http://182.110.170.146:4022/rtp/239.252.220.208:5140
IPTV解密,http://182.110.170.146:4022/rtp/239.252.220.209:5140
光影,http://182.110.170.146:4022/rtp/239.252.220.200:5140

贵州电信-组播3,#genre#
贵州卫视,http://61.159.135.166:4022/rtp/238.255.2.1:5999
贵州卫视2,http://61.159.135.166:4022/rtp/238.255.2.2:5999
贵州卫视3,http://61.159.135.166:4022/rtp/238.255.2.3:5999
六盘水-2,http://61.159.135.166:4022/rtp/238.255.2.116:5999
黔南-2,http://61.159.135.166:4022/rtp/238.255.2.151:5999
安顺新闻综合,http://61.159.135.166:4022/rtp/238.255.2.157:5999
思南综合频道,http://61.159.135.166:4022/rtp/238.255.2.218:5999
凯里TV,http://61.159.135.166:4022/rtp/238.255.2.180:5999
CCTV-13新闻,http://61.159.135.166:4022/rtp/238.255.2.16:5999
CCTV-17农业农村,http://61.159.135.166:4022/rtp/238.255.2.137:5999
CCTV第一剧场,http://61.159.135.166:4022/rtp/238.255.2.25:5999
CETV2,http://61.159.135.166:4022/rtp/238.255.2.221:5999
东方卫视,http://61.159.135.166:4022/rtp/238.255.2.98:5999
东南卫视,http://61.159.135.166:4022/rtp/238.255.2.103:5999
四川卫视,http://61.159.135.166:4022/rtp/238.255.2.76:5999
甘肃卫视,http://61.159.135.166:4022/rtp/238.255.2.73:5999
湖南卫视,http://61.159.135.166:4022/rtp/238.255.2.93:5999
新疆卫视,http://61.159.135.166:4022/rtp/238.255.2.66:5999
康巴卫视,http://61.159.135.166:4022/rtp/238.255.2.140:5999
兵团卫视,http://61.159.135.166:4022/rtp/238.255.2.67:5999
贵州直播频道,http://61.159.135.166:4022/rtp/238.255.2.206:5999
哈哈炫动,http://61.159.135.166:4022/rtp/238.255.2.56:5999
汽摩频道,http://61.159.135.166:4022/rtp/238.255.2.148:5999

贵州电信-组播5,#genre#
贵州卫视,http://61.159.135.99:18000/rtp/238.255.2.1:5999
贵州卫视2,http://61.159.135.99:18000/rtp/238.255.2.2:5999
贵州卫视3,http://61.159.135.99:18000/rtp/238.255.2.3:5999
贵州卫视4,http://61.159.135.99:18000/rtp/238.255.2.4:5999
贵州卫视5,http://61.159.135.99:18000/rtp/238.255.2.5:5999
贵州卫视6,http://61.159.135.99:18000/rtp/238.255.2.6:5999
贵州卫视7,http://61.159.135.99:18000/rtp/238.255.2.9:5999
贵阳-1,http://61.159.135.99:18000/rtp/238.255.2.19:5999
六盘水-1,http://61.159.135.99:18000/rtp/238.255.2.115:5999
六盘水-2,http://61.159.135.99:18000/rtp/238.255.2.116:5999
黔南-2,http://61.159.135.99:18000/rtp/238.255.2.151:5999
黔西南综合频道,http://61.159.135.99:18000/rtp/238.255.2.126:5999
黔西南公共频道,http://61.159.135.99:18000/rtp/238.255.2.127:5999
黔西-1,http://61.159.135.99:18000/rtp/238.255.2.161:5999
黔东南综合频道,http://61.159.135.99:18000/rtp/238.255.2.179:5999
遵义公共频道,http://61.159.135.99:18000/rtp/238.255.2.152:5999
遵义都市频道,http://61.159.135.99:18000/rtp/238.255.2.154:5999
毕节-1,http://61.159.135.99:18000/rtp/238.255.2.131:5999
瓮安电视台,http://61.159.135.99:18000/rtp/238.255.2.216:5999
思南综合频道,http://61.159.135.99:18000/rtp/238.255.2.218:5999
CCTV-1综合,http://61.159.135.99:18000/rtp/238.255.2.91:5999
CCTV-2财经,http://61.159.135.99:18000/rtp/238.255.2.11:5999
CCTV-3综艺,http://61.159.135.99:18000/rtp/238.255.2.133:5999
CCTV-4中文国际,http://61.159.135.99:18000/rtp/238.255.2.92:5999
CCTV-5体育,http://61.159.135.99:18000/rtp/238.255.2.134:5999
CCTV-5+体育赛事,http://61.159.135.99:18000/rtp/238.255.2.185:5999
CCTV-6电影,http://61.159.135.99:18000/rtp/238.255.2.135:5999
CCTV-7国防军事,http://61.159.135.99:18000/rtp/238.255.2.12:5999
CCTV-8电视剧,http://61.159.135.99:18000/rtp/238.255.2.136:5999
CCTV-10科教,http://61.159.135.99:18000/rtp/238.255.2.13:5999
CCTV-15音乐,http://61.159.135.99:18000/rtp/238.255.2.18:5999
CCTV-17农业农村,http://61.159.135.99:18000/rtp/238.255.2.137:5999
CCTV第一剧场,http://61.159.135.99:18000/rtp/238.255.2.25:5999
CCTV风云剧场,http://61.159.135.99:18000/rtp/238.255.2.28:5999
CCTV兵器科技,http://61.159.135.99:18000/rtp/238.255.2.34:5999
